code,nationality_code,disciplines,birth_date
1927016,NZL,['Rowing'],2000/3/30
1927017,NZL,['Rowing'],1995/10/5
1927019,NZL,['Rowing'],1994/4/5
1927020,NZL,['Rowing'],2000/8/20
1927024,NZL,['Rowing'],1990/12/24
1927027,NZL,['Rowing'],1987/3/1
1927028,NZL,['Rowing'],1995/1/6
1927029,NZL,['Rowing'],1999/9/24
1927087,THA,['Athletics'],2006/1/13
1927111,KOR,['Fencing'],1990/5/21
1927113,KOR,['Fencing'],2000/8/11
1927115,KOR,['Fencing'],1999/8/19
1927116,KOR,['Fencing'],1989/4/27
1927118,KOR,['Fencing'],1989/12/20
1927122,KOR,['Fencing'],1997/8/1
1927123,KOR,['Fencing'],2001/8/18
1927128,KOR,['Fencing'],1985/3/1
1927133,KOR,['Fencing'],1998/2/4
1927140,KOR,['Fencing'],1995/1/16
1927149,KOR,['Fencing'],1996/9/30
1927151,KOR,['Fencing'],2000/9/14
1927156,KOR,['Fencing'],1993/9/6
1927158,KOR,['Fencing'],1993/1/24
1927177,THA,['Athletics'],1994/2/10
1927179,CHN,['Rugby Sevens'],1995/7/23
1927180,CHN,['Rugby Sevens'],2001/5/27
1927181,CHN,['Rugby Sevens'],1995/11/22
1927182,CHN,['Rugby Sevens'],1999/4/9
1927184,CHN,['Rugby Sevens'],1996/2/16
1927185,CHN,['Rugby Sevens'],1998/5/20
1927186,CHN,['Rugby Sevens'],1995/10/6
1927187,CHN,['Rugby Sevens'],2000/1/7
1927188,CHN,['Rugby Sevens'],1999/12/31
1927191,CHN,['Rugby Sevens'],1998/10/12
1927195,CHN,['Rugby Sevens'],1997/10/5
1927198,CHN,['Rugby Sevens'],1998/6/5
1927205,CHN,['Rugby Sevens'],1997/1/14
1927209,THA,['Swimming'],1995/4/16
1927211,CHN,['Rugby Sevens'],1997/2/14
1927227,THA,['Swimming'],2002/8/13
1927245,CHN,['Water Polo'],1999/3/11
1927246,CHN,['Water Polo'],1997/2/6
1927247,CHN,['Water Polo'],2001/3/12
1927250,CHN,['Water Polo'],1996/5/16
1927251,CHN,['Water Polo'],1998/2/11
1927254,CHN,['Water Polo'],1995/1/18
1927256,CHN,['Water Polo'],1997/10/8
1927258,CHN,['Water Polo'],2002/12/11
1927260,CHN,['Water Polo'],1998/11/11
1927261,CHN,['Water Polo'],2002/5/11
1927262,CHN,['Water Polo'],1997/3/31
1927265,CHN,['Water Polo'],1996/6/16
1927266,CHN,['Water Polo'],2004/3/28
1927298,KAZ,['Badminton'],2000/1/8
1927300,CHN,['Canoe Slalom'],1996/11/24
1927315,CHN,['Canoe Slalom'],2002/8/14
1927323,CHN,['Canoe Slalom'],2005/11/25
1927381,CHN,['Canoe Sprint'],1997/6/3
1927382,CHN,['Canoe Sprint'],1992/2/16
1927383,CHN,['Canoe Sprint'],2001/5/3
1927392,CHN,['Canoe Sprint'],2002/2/22
1927393,CHN,['Canoe Sprint'],1993/9/6
1927400,CHN,['Canoe Sprint'],1997/11/17
1927401,CHN,['Canoe Sprint'],2000/9/25
1927402,CHN,['Canoe Sprint'],1995/7/6
1927403,CHN,['Canoe Sprint'],1994/6/25
1927410,CHN,['Canoe Sprint'],2007/12/17
1927414,CHN,['Canoe Sprint'],1999/10/15
1927416,CHN,['Canoe Sprint'],1996/11/18
1927417,CHN,['Canoe Sprint'],1996/10/31
1927418,CHN,['Canoe Sprint'],1995/12/19
1927419,CHN,['Canoe Sprint'],2002/7/28
1927514,CHN,['Rhythmic Gymnastics'],2003/6/18
1927515,CHN,['Rhythmic Gymnastics'],2004/8/27
1927516,CHN,['Rhythmic Gymnastics'],1998/8/7
1927517,CHN,['Rhythmic Gymnastics'],2001/3/23
1927518,CHN,['Rhythmic Gymnastics'],2000/2/15
1927519,CHN,['Rhythmic Gymnastics'],2005/3/10
1927552,KAZ,['Trampoline Gymnastics'],1998/9/13
1927585,MGL,['Wrestling'],1999/6/1
1927616,KOR,['Handball'],1997/12/8
1927619,KOR,['Handball'],1993/8/13
1927621,KOR,['Handball'],2003/5/2
1927623,KOR,['Handball'],1999/3/24
1927625,KOR,['Handball'],2001/4/18
1927629,KOR,['Handball'],1996/4/17
1927630,KOR,['Handball'],1999/3/4
1927632,KOR,['Handball'],1996/11/8
1927633,KOR,['Handball'],1996/9/16
1927647,KOR,['Handball'],2000/4/12
1927652,KOR,['Handball'],1994/8/11
1927654,KOR,['Handball'],1990/2/24
1927657,KOR,['Handball'],1993/9/9
1927658,KOR,['Handball'],1998/6/23
1927660,KOR,['Handball'],1997/10/2
1927663,KOR,['Handball'],1996/5/5
1927665,KOR,['Handball'],2001/10/23
1927672,ISR,['Sailing'],1998/3/15
1927673,CHN,['Equestrian'],1991/1/7
1927675,HUN,['Athletics'],1996/1/30
1927679,CHN,['Equestrian'],1989/10/25
1927680,ISR,['Sailing'],2000/6/12
1927685,CRO,['Swimming'],1998/5/19
1927686,CRO,['Swimming'],2007/5/27
1927704,CHN,['Tennis'],1996/10/16
1927709,CHN,['Tennis'],2002/10/8
1927710,CHN,['Tennis'],2001/3/28
1927711,CHN,['Tennis'],1998/9/25
1927716,CHN,['Tennis'],1989/1/21
1927719,CHN,['Tennis'],2001/9/26
1927733,ISR,['Sailing'],2003/1/28
1927771,ISR,['Sailing'],2003/8/17
1927782,ISR,['Sailing'],2002/11/5
1927786,BAN,['Shooting'],1999/3/12
1927820,ISR,['Sailing'],1999/6/24
1927837,ISR,['Sailing'],1994/3/12
1927903,MGL,['Wrestling'],1993/12/25
1927912,MGL,['Wrestling'],2001/10/2
1927917,EGY,['Handball'],1990/12/14
1927920,EGY,['Handball'],1996/1/30
1927945,PNG,['Boxing'],1996/8/19
1927950,MGL,['Wrestling'],2001/5/27
1927952,ISL,['Triathlon'],1994/12/8
1927960,MGL,['Wrestling'],1999/11/20
1927969,HKG,['Artistic Gymnastics'],1991/10/10
1928036,EGY,['Handball'],1994/11/25
1928040,KEN,['Athletics'],1996/1/2
1928041,EGY,['Handball'],1988/5/14
1928047,KEN,['Athletics'],2000/6/15
1928054,CRO,['Artistic Gymnastics'],1996/9/11
1928055,CRO,['Artistic Gymnastics'],2000/7/14
1928063,EGY,['Handball'],1998/9/19
1928064,KOR,['Judo'],1994/3/25
1928066,KOR,['Judo'],1999/4/21
1928067,KOR,['Judo'],2002/12/19
1928070,KOR,['Judo'],2000/1/7
1928071,KOR,['Judo'],2000/12/12
1928072,KOR,['Judo'],2000/9/1
1928074,KOR,['Judo'],1992/5/1
1928079,KOR,['Judo'],2002/6/19
1928082,KOR,['Judo'],1994/2/14
1928083,EGY,['Handball'],2000/5/15
1928146,EGY,['Handball'],1997/9/9
1928155,EGY,['Handball'],1995/7/17
1928198,KAZ,['Cycling Track'],2000/1/17
1928201,KAZ,['Cycling Road'],1992/9/7
1928202,KAZ,['Cycling Road'],2000/2/16
1928243,ESP,['Cycling Road'],1995/9/19
1928245,ESP,['Cycling Road'],2002/9/16
1928247,ESP,['Cycling Road'],1996/12/30
1928255,ESP,['Cycling Road'],1984/1/2
1928262,ESP,['Cycling Road'],1999/11/7
1928281,ESP,['Cycling Track'],1988/2/19
1928283,ESP,['Cycling Track'],1990/4/26
1928287,ESP,['Cycling Mountain Bike'],1999/3/10
1928292,ESP,['Cycling Mountain Bike'],1988/12/27
1928408,POL,['Volleyball'],1996/1/2
1928412,POL,['Volleyball'],2003/10/13
1928421,POL,['Volleyball'],1995/10/28
1928422,POL,['Volleyball'],1994/10/17
1928424,POL,['Volleyball'],1999/11/26
1928427,POL,['Volleyball'],1992/1/13
1928434,POL,['Volleyball'],1997/6/5
1928438,POL,['Volleyball'],1996/6/3
1928440,POL,['Volleyball'],1998/11/25
1928441,POL,['Volleyball'],2000/12/3
1928443,POL,['Volleyball'],1998/3/22
1928446,POL,['Volleyball'],1993/3/9
1928449,POL,['Volleyball'],1990/4/7
1928454,POL,['Beach Volleyball'],1992/5/14
1928455,POL,['Beach Volleyball'],1994/10/9
1928494,HUN,['Athletics'],2001/8/28
1928500,KEN,['Athletics'],1995/11/9
1928516,POL,['Rowing'],1991/5/12
1928517,POL,['Rowing'],1994/3/6
1928520,POL,['Rowing'],1994/2/8
1928529,POL,['Rowing'],1995/8/12
1928530,POL,['Rowing'],1999/5/27
1928533,NGR,['Athletics'],1998/10/10
1928538,DOM,['Weightlifting'],1995/2/27
1928547,KUW,['Rowing'],1991/9/3
1928551,POL,['Rowing'],1993/3/9
1928566,ZAM,['Football'],1986/1/14
1928574,NGR,['Athletics'],2003/1/29
1928585,DOM,['Weightlifting'],1995/4/20
1928778,KUW,['Swimming'],2008/3/30
1928782,HUN,['Athletics'],2000/4/8
1928786,KEN,['Athletics'],2004/7/30
1928793,KUW,['Swimming'],2004/1/24
1928799,HUN,['Athletics'],1996/1/8
1928808,MAD,['Table Tennis'],2003/7/24
1928817,HUN,['Athletics'],1992/10/15
1928822,KEN,['Athletics'],2003/10/3
1928834,DOM,['Weightlifting'],1997/6/4
1928842,AZE,['Triathlon'],1987/4/15
1928863,NGR,['Athletics'],2006/11/11
1928878,AZE,['Rowing'],1989/9/8
1928894,NGR,['Athletics'],2006/9/26
1928902,ISL,['Swimming'],2000/10/31
1928906,MAD,['Judo'],2004/1/24
1928916,NGR,['Athletics'],2005/3/25
1928919,ISL,['Swimming'],1993/12/18
1929156,ISL,['Shooting'],1978/1/14
1929207,HUN,['Handball'],1988/6/16
1929213,DOM,['Judo'],2001/2/15
1929214,HUN,['Handball'],1995/2/9
1929215,NGR,['Athletics'],2000/2/8
1929219,HUN,['Handball'],2003/10/31
1929225,CAF,['Swimming'],2005/10/26
1929226,HUN,['Handball'],2002/4/19
1929228,NGR,['Athletics'],2003/6/20
1929250,NGR,['Athletics'],2001/9/14
1929297,CAF,['Swimming'],2005/10/4
1929428,NGR,['Athletics'],1993/8/8
1929433,CHI,['Judo'],1996/12/7
1929606,BOL,['Swimming'],1996/10/28
1929613,KAZ,['Rhythmic Gymnastics'],2005/9/6
1929616,KAZ,['Fencing'],1991/9/17
1929617,KAZ,['Fencing'],1986/10/5
1929618,KAZ,['Fencing'],1996/12/9
1929619,KAZ,['Fencing'],1998/9/19
1929626,KAZ,['Fencing'],1997/2/18
1929684,ITA,['Taekwondo'],2000/11/3
1929685,ITA,['Taekwondo'],2000/4/14
1929686,ITA,['Taekwondo'],2004/10/25
1929689,CHI,['Tennis'],1997/12/10
1929695,COL,['Judo'],1999/6/23
1929708,BOL,['Swimming'],2004/6/2
1929748,ITA,['Table Tennis'],1996/1/15
1929749,ITA,['Table Tennis'],1993/1/28
1929767,ECU,['Athletics'],1995/7/29
1929786,CHI,['Tennis'],1995/10/11
1929963,DOM,['Judo'],1997/6/14
1929977,ECU,['Athletics'],1999/4/21
1929981,CHI,['Tennis'],1997/6/2
1929989,ECU,['Athletics'],1994/2/11
1929998,ARG,['Football'],2001/4/26
1930005,ECU,['Athletics'],1992/7/27
1930032,ECU,['Athletics'],1982/12/8
1930110,ECU,['Athletics'],1992/6/30
1930118,FRA,['Football'],1992/3/17
1930119,FRA,['Football'],1998/7/5
1930121,FRA,['Football'],1997/2/5
1930122,FRA,['Football'],1998/1/11
1930123,FRA,['Football'],1996/1/26
1930124,FRA,['Football'],2000/5/27
1930126,FRA,['Football'],1995/2/26
1930129,FRA,['Football'],1994/12/24
1930130,FRA,['Football'],1990/7/20
1930133,FRA,['Football'],2000/11/9
1930136,FRA,['Football'],1991/7/31
1930140,FRA,['Football'],1997/7/2
1930141,FRA,['Football'],1989/9/28
1930147,FRA,['Football'],1995/7/13
1930151,FRA,['Football'],2000/2/19
1930152,FRA,['Football'],2003/10/3
1930155,FRA,['Football'],1997/2/5
1930156,FRA,['Football'],1995/4/1
1930160,FRA,['Football'],1998/11/1
1930161,FRA,['Football'],1989/5/18
1930214,CYP,['Shooting'],1984/4/19
1930226,COL,['Wrestling'],1998/5/15
1930231,COL,['Wrestling'],1993/4/2
1930234,SUR,['Athletics'],2000/7/19
1930235,ARG,['Football'],2000/1/31
1930237,ARG,['Football'],2002/1/3
1930239,COL,['Wrestling'],1992/8/3
1930249,ARG,['Football'],2001/3/29
1930254,KAZ,['Taekwondo'],2006/7/25
1930255,KAZ,['Taekwondo'],2003/9/26
1930276,KAZ,['Tennis'],1997/6/17
1930278,KAZ,['Tennis'],1987/2/15
1930284,KAZ,['Tennis'],1999/6/17
1930292,ARG,['Football'],2002/9/21
1930367,ECU,['Athletics'],2000/9/2
1930371,ECU,['Athletics'],2001/11/30
1930372,ARG,['Football'],2002/1/30
1930375,ARG,['Football'],2006/1/2
1930384,ARG,['Football'],2002/7/25
1930386,ARG,['Football'],2001/8/20
1930400,ARG,['Football'],2001/6/22
1930404,ECU,['Athletics'],1996/1/27
1930405,ARG,['Football'],2001/10/22
1930407,ECU,['Athletics'],2000/5/30
1930417,ARG,['Football'],2001/4/27
1930422,ECU,['Athletics'],2000/10/17
1930426,ARG,['Football'],2002/6/1
1930428,ECU,['Athletics'],1992/2/8
1930436,ARG,['Football'],1988/2/12
1930444,PAR,['Football'],2004/10/1
1930451,ARG,['Football'],1992/5/20
1930453,PAR,['Football'],2003/2/5
1930459,ARG,['Football'],2005/2/16
1930463,KAZ,['Shooting'],2002/7/5
1930464,KAZ,['Shooting'],1999/8/3
1930465,KAZ,['Shooting'],2003/9/23
1930466,KAZ,['Shooting'],2004/5/3
1930467,KAZ,['Shooting'],1998/9/21
1930468,KAZ,['Shooting'],2001/11/25
1930478,KAZ,['Shooting'],1993/9/7
1930479,KAZ,['Shooting'],1988/3/24
1930486,KAZ,['Shooting'],1999/11/13
1930532,ARG,['Football'],2001/7/30
1930539,USA,['Swimming'],2003/1/22
1930552,KUW,['Fencing'],1998/8/30
1930706,BRA,['Badminton'],2004/9/23
1930709,BRA,['Badminton'],1996/11/24
1930739,USA,"['Cycling Road', 'Triathlon']",1998/2/14
1930741,USA,['Triathlon'],1991/8/31
1930747,USA,['Triathlon'],1993/9/22
1930750,USA,['Triathlon'],1997/3/6
1930752,USA,['Triathlon'],1991/4/13
1930767,USA,['Taekwondo'],2002/6/23
1930770,USA,['Taekwondo'],1997/4/4
1930771,USA,['Taekwondo'],2001/7/18
1930773,USA,['Taekwondo'],2005/9/13
1930776,USA,['Tennis'],1993/12/13
1930777,USA,['Tennis'],2001/5/18
1930781,USA,['Tennis'],1996/5/5
1930782,USA,['Tennis'],1997/10/28
1930784,USA,['Tennis'],2004/3/13
1930785,USA,['Tennis'],1993/7/24
1930790,USA,['Tennis'],1990/6/16
1930791,USA,['Tennis'],1994/1/11
1930801,USA,['Tennis'],1997/5/17
1930802,USA,['Tennis'],1994/2/24
1930804,USA,['Tennis'],1984/3/18
1930826,USA,['Table Tennis'],1996/6/16
1930828,USA,['Table Tennis'],2000/6/19
1930832,USA,['Table Tennis'],2004/7/9
1930833,USA,['Table Tennis'],2002/12/2
1931098,JPN,['Table Tennis'],2008/6/16
1931099,JPN,['Table Tennis'],2003/6/27
1931100,JPN,['Table Tennis'],2000/7/7
1931101,JPN,['Table Tennis'],2000/4/14
1931106,JPN,['Table Tennis'],2003/12/23
1931109,JPN,['Table Tennis'],2001/8/24
1931124,AUS,['Archery'],2002/4/2
1931126,AUS,['Archery'],1998/12/2
1931160,BHU,['Swimming'],2003/9/7
1931161,INA,['Swimming'],2001/8/2
1931180,KOR,['Sport Climbing'],2002/10/8
1931183,KOR,['Sport Climbing'],2003/11/1
1931185,KOR,['Sport Climbing'],1999/5/27
1931243,THA,['Skateboarding'],2011/10/23
1931269,KOR,['Cycling Road'],1999/10/7
1931278,KOR,['Cycling Road'],1998/3/30
1931298,KAZ,['Breaking'],1997/10/10
1931331,KAZ,['Boxing'],1993/9/14
1931342,KAZ,['Boxing'],1996/1/16
1931345,KAZ,['Boxing'],1996/7/8
1931374,THA,['Sailing'],2001/1/16
1931381,THA,['Sailing'],2003/4/4
1931384,TAN,['Athletics'],1996/2/25
1931493,ISR,['Sailing'],2007/5/8
1931496,IND,['Wrestling'],2003/7/16
1931500,EGY,['Handball'],1994/11/22
1931570,KAZ,['Archery'],1998/1/9
1931572,KAZ,['Archery'],2004/6/2
1931573,KAZ,['Sport Climbing'],1995/7/19
1931576,KAZ,['Artistic Gymnastics'],1999/6/21
1931577,KAZ,['Artistic Gymnastics'],1997/12/6
1931583,KAZ,['Modern Pentathlon'],1993/4/20
1931584,PLE,['Boxing'],2004/6/14
1931588,KAZ,['Modern Pentathlon'],2001/11/16
1931815,POL,['Tennis'],2001/5/31
1931818,EGY,['Handball'],1989/3/11
1931829,EGY,['Handball'],1988/5/1
1931832,POL,['Tennis'],1997/12/15
1931894,IRL,['Sailing'],1996/4/23
1931914,POL,['Tennis'],1992/2/12
1931916,EGY,['Handball'],2003/1/20
1931934,POL,['Sailing'],1995/7/27
1932027,KOR,['Golf'],1989/7/28
1932109,EGY,['Handball'],1992/11/13
1932124,IRL,['Rugby Sevens'],2000/4/6
1932149,PLE,['Taekwondo'],2005/11/3
1932150,HUN,['Handball'],1990/8/22
1932154,HUN,['Handball'],1984/9/20
1932160,IND,['Wrestling'],1994/8/25
1932161,HUN,['Handball'],1993/3/13
1932168,HUN,['Handball'],2002/10/15
1932173,POL,['Tennis'],1985/12/1
1932182,EGY,['Handball'],1991/1/16
1932186,HUN,['Handball'],2002/1/2
1932194,HUN,['Handball'],1996/2/13
1932219,HUN,['Handball'],1991/11/5
1932221,EGY,['Handball'],2002/1/15
1932223,HUN,['Handball'],1990/3/8
1932236,HUN,['Handball'],1999/2/14
1932243,IND,['Wrestling'],2004/8/31
1932430,HUN,['Handball'],1993/10/2
1932431,IND,['Wrestling'],2001/8/5
1932434,POL,['Sailing'],1990/8/7
1932440,POL,['Sailing'],1992/3/21
1932442,POL,['Sailing'],2003/4/30
1932446,POL,['Sailing'],1992/9/19
1932449,HUN,['Handball'],1998/2/10
1932450,POL,['Sailing'],1998/5/5
1932456,HUN,['Handball'],1997/9/25
1932470,HUN,['Handball'],1990/11/27
1932478,EST,['Wrestling'],1985/6/6
1932480,POL,['Sailing'],2004/10/22
1932482,POL,['Sailing'],1994/1/12
1932485,POL,['Sailing'],1994/4/3
1932492,POL,['Sailing'],1996/1/12
1932512,IND,['Wrestling'],1998/10/18
1932534,ZIM,['Swimming'],2003/4/23
1932567,IND,['Wrestling'],2002/8/31
1932569,POL,['Fencing'],1988/1/30
1932600,PLE,['Shooting'],1974/8/24
1932622,PLE,['Judo'],1996/7/25
1932649,EGY,['Modern Pentathlon'],2000/3/1
1932660,ETH,['Swimming'],2000/10/8
1932666,ISR,['Equestrian'],1990/3/15
1932686,ISR,['Equestrian'],1995/6/21
1932735,ZIM,['Swimming'],2002/10/7
1932740,ISR,['Equestrian'],2000/5/19
1932757,EST,['Archery'],1993/12/1
1932764,CYP,['Fencing'],1993/3/13
1932765,KEN,['Athletics'],1987/10/26
1932812,KEN,['Athletics'],1993/9/27
1932820,KAZ,['Boxing'],1997/7/3
1932821,KAZ,['Boxing'],2001/9/9
1932822,KAZ,['Boxing'],2002/11/27
1932823,KAZ,['Boxing'],1993/10/9
1932824,KAZ,['Boxing'],2000/6/11
1932825,KAZ,['Boxing'],2000/6/11
1932832,KAZ,['Boxing'],1991/11/18
1932849,SRI,['Athletics'],2004/11/18
1932851,KEN,['Athletics'],1989/12/13
1932863,EGY,['Modern Pentathlon'],2005/6/9
1932872,KEN,['Athletics'],1994/3/10
1932880,EGY,['Modern Pentathlon'],2000/7/3
1932887,NGR,['Athletics'],1998/1/31
1932890,POR,['Sailing'],1997/3/1
1932891,POR,['Sailing'],1997/8/23
1932892,POR,['Sailing'],1994/1/15
1932897,POR,['Sailing'],1998/4/14
1932941,HUN,['Handball'],1994/9/22
1932947,HUN,['Handball'],2001/12/2
1932950,HUN,['Handball'],1997/8/26
1932952,GEO,['Athletics'],2000/8/4
1932956,HUN,['Handball'],2000/1/26
1932959,HUN,['Handball'],1993/11/19
1932960,PAR,['Football'],2005/1/20
1932963,HUN,['Handball'],1999/10/3
1932969,HUN,['Handball'],2004/11/12
1932972,NGR,['Athletics'],1991/11/25
1933079,CHI,['Athletics'],1993/7/9
1933094,HUN,['Handball'],1995/10/31
1933100,CHI,['Athletics'],1989/1/31
1933118,CHI,['Athletics'],1993/7/20
1933133,PAR,['Football'],2001/2/23
1933137,NGR,['Athletics'],2003/5/27
1933138,EGY,['Modern Pentathlon'],2000/1/19
1933159,POL,['Shooting'],1994/6/22
1933162,POL,['Shooting'],1995/2/10
1933163,POL,['Shooting'],2001/6/22
1933165,POL,['Shooting'],2000/12/31
1933190,POL,['Shooting'],1996/8/18
1933191,POL,['Shooting'],1999/11/4
1933193,POL,['Shooting'],1990/1/15
1933244,PAR,['Football'],2003/4/1
1933249,CHI,['Athletics'],1996/9/3
1933257,CHI,['Athletics'],1996/5/22
1933275,CHI,['Athletics'],2000/7/10
1933287,HUN,['Handball'],1996/7/23
1933307,HUN,['Handball'],1999/3/15
1933313,HUN,['Handball'],1999/4/2
1933316,CHI,['Athletics'],2001/1/17
1933320,HUN,['Handball'],2000/9/14
1933327,HUN,['Handball'],1992/3/31
1933340,HUN,['Handball'],1999/4/21
1933348,HUN,['Handball'],1991/11/6
1933350,EGY,['Canoe Sprint'],1998/7/22
1933352,HUN,['Handball'],1994/6/2
1933356,HUN,['Handball'],2000/4/24
1933359,PAR,['Football'],2002/8/9
1933364,CHI,['Athletics'],1999/7/12
1933366,NED,['Badminton'],1991/9/30
1933369,NED,['Badminton'],1994/4/24
1933377,BIH,['Athletics'],1994/8/27
1933379,PAR,['Football'],2001/12/6
1933415,NGR,['Athletics'],1998/7/2
1933451,NGR,['Athletics'],2002/10/28
1933476,KEN,['Athletics'],2003/6/10
1933492,ITA,['Surfing'],1997/12/8
1933496,KAZ,['Swimming'],1999/10/4
1933497,KAZ,['Swimming'],2005/8/2
1933504,KAZ,['Table Tennis'],1996/12/18
1933508,KAZ,['Athletics'],1991/11/5
1933512,KAZ,['Athletics'],1999/1/15
1933513,KAZ,['Athletics'],1996/2/13
1933514,KAZ,['Athletics'],1995/10/2
1933523,KAZ,['Athletics'],2001/12/9
1933527,KAZ,['Athletics'],1994/1/26
1933788,ANG,['Handball'],1988/4/5
1933789,ECU,['Athletics'],1995/4/23
1933793,PAR,['Football'],1994/10/19
1933807,POR,['Cycling Road'],2002/3/31
1933810,POR,['Cycling Road'],1989/3/6
1933812,POR,['Cycling Road'],1986/10/5
1933816,POR,['Cycling Track'],1998/7/3
1933817,POR,['Cycling Track'],1996/9/5
1933819,POR,['Cycling Track'],1999/7/9
1933821,POR,['Cycling Track'],1996/9/5
1933823,POR,['Cycling Mountain Bike'],2000/3/16
1933998,ECU,['Athletics'],2001/2/2
1934027,PAR,['Football'],2001/10/25
1934049,PAR,['Football'],2001/3/23
1934254,CAN,['Surfing'],2005/7/3
1934263,ESP,['Hockey'],1998/3/4
1934264,ESP,['Hockey'],1998/2/12
1934268,ESP,['Hockey'],2000/9/4
1934269,ESP,['Hockey'],2000/9/4
1934275,ESP,['Hockey'],1995/7/19
1934276,ESP,['Hockey'],1992/9/23
1934277,ESP,['Hockey'],1996/7/6
1934278,ESP,['Hockey'],1997/1/8
1934281,ESP,['Hockey'],1990/2/16
1934284,ESP,['Hockey'],2003/9/17
1934285,ESP,['Hockey'],2001/7/26
1934286,ESP,['Hockey'],1991/5/4
1934287,ESP,['Hockey'],1991/6/25
1934289,ESP,['Hockey'],1995/6/22
1934291,ESP,['Hockey'],2000/1/16
1934293,ESP,['Hockey'],1999/9/30
1934295,ESP,['Hockey'],1999/2/14
1934300,ESP,['Hockey'],1997/1/3
1934301,ESP,['Hockey'],2000/8/7
1934305,ESP,['Hockey'],2000/11/15
1934307,ESP,['Hockey'],2000/9/13
1934309,ESP,['Hockey'],2001/7/9
1934311,ESP,['Hockey'],2000/3/3
1934312,ESP,['Hockey'],2004/11/15
1934313,ESP,['Hockey'],1999/4/1
1934315,ESP,['Hockey'],1993/3/1
1934316,ESP,['Hockey'],2001/5/21
1934317,ESP,['Hockey'],1991/8/18
1934318,ESP,['Hockey'],1997/11/14
1934323,ESP,['Hockey'],1999/9/13
1934325,ESP,['Hockey'],1999/5/18
1934326,ESP,['Hockey'],1996/6/12
1934329,ESP,['Hockey'],2001/11/28
1934330,ESP,['Hockey'],1999/4/30
1934346,CHI,['Cycling BMX Freestyle'],1996/12/19
1934359,CHI,['Cycling BMX Racing'],2001/8/23
1934362,JAM,['Athletics'],2002/8/8
1934383,CAN,['Volleyball'],1991/11/29
1934384,CAN,['Volleyball'],2000/5/8
1934394,CAN,['Volleyball'],1994/2/19
1934396,CAN,['Volleyball'],2000/4/27
1934397,CAN,['Volleyball'],1995/3/30
1934399,CAN,['Volleyball'],1994/7/13
1934410,CAN,['Volleyball'],1992/8/19
1934416,CAN,['Volleyball'],1994/7/18
1934421,CAN,['Volleyball'],2000/1/27
1934422,CAN,['Volleyball'],1998/8/1
1934424,CAN,['Volleyball'],1994/12/6
1934428,CAN,['Volleyball'],1993/10/11
1934431,CAN,['Volleyball'],1999/12/4
1934477,CHI,['Cycling Mountain Bike'],2000/2/18
1934524,CHI,['Cycling Road'],2001/4/8
1934531,ARG,['Cycling Road'],1991/6/13
1934579,SWE,['Beach Volleyball'],2001/10/5
1934586,SWE,['Beach Volleyball'],2001/12/20
1934592,RSA,['Rugby Sevens'],1994/11/11
1934594,RSA,['Rugby Sevens'],1998/11/25
1934595,RSA,['Rugby Sevens'],1998/6/23
1934596,RSA,['Rugby Sevens'],1993/12/25
1934598,RSA,['Rugby Sevens'],1996/5/9
1934599,RSA,['Rugby Sevens'],1988/3/3
1934601,RSA,['Rugby Sevens'],1998/3/8
1934603,RSA,['Rugby Sevens'],2003/4/24
1934607,RSA,['Rugby Sevens'],1995/12/29
1934613,RSA,['Rugby Sevens'],1994/9/28
1934614,RSA,['Rugby Sevens'],2003/7/4
1934615,RSA,['Rugby Sevens'],1990/12/11
1934616,RSA,['Rugby Sevens'],1992/3/9
1934774,ESP,['Boxing'],1999/4/29
1934775,ESP,['Boxing'],1998/12/6
1934778,ESP,['Boxing'],2003/5/30
1934782,ESP,['Boxing'],2004/12/27
1934789,ESP,['Boxing'],1997/10/19
1934790,ESP,['Boxing'],1992/12/14
1934822,CHI,['Fencing'],2000/4/7
1935068,PAR,['Football'],1988/3/29
1935072,PAR,['Football'],2003/1/6
1935078,FRA,['Badminton'],1999/3/15
1935079,FRA,['Badminton'],1996/4/27
1935080,FRA,['Badminton'],1998/11/6
1935081,FRA,['Badminton'],1992/2/28
1935083,FRA,['Badminton'],1993/6/9
